feature,importance
total_population,0.479386030290761
labor_force,0.16369282252761092
median_household_income,0.15308329311663776
median_home_value,0.14758956435202786
per_capita_income,0.024342226321554312
unemployment_rate,0.01880913646033196
gdp,0.013096926931076199
