year,zip_code,retail_permits,retail_construction_cost,retail_permit_ratio,retail_cost_ratio,total_population,median_household_income,retail_space,retail_space_per_capita,retail_spending_potential,retail_gap,retail_opportunity_score,retail_space_change,retail_space_per_capita_change,retail_spending_potential_change,retail_gap_change,leakage_rate,leakage_per_capita,leakage_severity
2007,77099,1,5500.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,78528,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,78731,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,80202,1,193500.0,0.5,0.1078896013381656,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2007,84108,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,85083,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,85255,1,360000.0,0.3333333333333333,0.8181818181818182,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,85716,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,89117,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,89147,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,90049,1,100000.0,0.25,0.60790273556231,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2007,90232,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,91042,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,91214,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,91770,1,175000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,92020,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,92121,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,92130,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,93012,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,94111,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,94501,1,120000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,94608,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,95662,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,97214,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2007,98110,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,0,15,32481575.01,0.0261780104712041,0.6352896042331518,0.0,0.0,30000,0.0,0.0,0.0,0,-0.6739130434782609,0.0,0.0,0.0,,,
2008,1801,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,2043,1,297622.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,2061,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,2114,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,2886,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,2895,2,3100000.0,1.0,1.0,0.0,0.0,4000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,6014,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,6033,1,391695.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,6108,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,7057,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,7470,2,350000.0,1.0,1.0,0.0,0.0,4000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,7601,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,7631,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,7645,1,100000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,7652,1,186000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10003,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10007,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10013,1,50000.0,0.5,0.3846153846153846,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10016,1,1367450.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,10017,2,220000.0,0.5,0.5789473684210527,0.0,0.0,4000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,10018,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,10022,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10120,1,200000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10281,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,10601,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,12409,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,14072,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,15226,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,18936,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,19422,1,120000.0,0.125,0.0187441424554826,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,20005,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,20817,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,25304,1,210000.0,0.5,0.6818181818181818,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,28697,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,30071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30168,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30188,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30215,1,500000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30303,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30339,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30348,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,30622,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,31320,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,33308,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,33312,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,33434,1,100000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,33477,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,33607,1,48000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,33619,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,34232,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,34982,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,38103,3,750000.0,1.0,1.0,0.0,0.0,6000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,40204,1,525000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,43215,2,174000.0,0.2222222222222222,0.3640167364016736,0.0,0.0,4000,0.0,0.0,0.0,0,-0.6,0.0,0.0,0.0,,,
2008,43230,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,44115,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,44122,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,44130,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,44131,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,44286,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,44321,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,44444,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,45014,1,25000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,45223,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,45419,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46032,1,1550000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46033,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46143,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46204,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46304,2,480000.0,0.0384615384615384,0.0929474388042776,0.0,0.0,4000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,46307,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46311,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46319,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46320,2,1625000.0,0.0714285714285714,0.1632181599035757,0.0,0.0,4000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,46321,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46322,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46323,1,29000.0,0.3333333333333333,0.5178571428571429,0.0,0.0,2000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,46324,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,46325,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46327,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46341,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46350,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46360,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46368,1,27219.0,0.3333333333333333,0.0337194738974181,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,46373,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46375,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46385,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46403,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,46404,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46408,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46410,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46514,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46538,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,46617,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48025,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48033,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48084,1,48000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48104,1,70000.0,0.5,0.5,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,48226,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48302,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48313,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48334,1,33374660.0,0.2,0.969386702940349,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,48950,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,49038,1,150000.0,0.25,0.38860103626943,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,49093,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,49125,1,900000.0,0.1428571428571428,0.5802707930367504,0.0,0.0,2000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,49129,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,49801,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53018,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53103,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53115,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53126,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53144,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53151,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53154,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53158,1,30000.0,0.1666666666666666,0.1818181818181818,0.0,0.0,2000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,53177,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53181,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53202,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53213,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53402,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53559,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,53719,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,54177,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,54234,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,54548,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,54963,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,55305,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,55403,1,918000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,55413,1,9136000.0,0.1666666666666666,0.9243445814143604,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,55423,1,1975000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,55437,1,1000000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60000,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60001,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60002,1,4900.0,0.3333333333333333,0.9979633401221996,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,60004,2,85000.0,0.011049723756906,0.0191959432729795,0.0,0.0,4000,0.0,0.0,0.0,0,-0.3333333333333333,0.0,0.0,0.0,,,
2008,60005,4,906555.0,0.1142857142857142,0.0711869173039802,0.0,0.0,8000,0.0,0.0,0.0,0,0.3333333333333332,0.0,0.0,0.0,,,
2008,60006,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60007,16,243000.0,0.1441441441441441,0.034320046341045,0.0,0.0,32000,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,,,
2008,60008,2,137675.0,0.0070921985815602,0.0271382080268785,0.0,0.0,4000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,60010,6,545925.0,0.0869565217391304,0.0377335159291063,0.0,0.0,12000,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,,,
2008,60011,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60012,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60013,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60014,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,60015,19,12979151.0,0.3166666666666666,0.8432104225026914,0.0,0.0,38000,0.0,0.0,0.0,0,0.3571428571428572,0.0,0.0,0.0,,,
2008,60016,13,5901680.0,0.3095238095238095,0.9166391218656608,0.0,0.0,26000,0.0,0.0,0.0,0,0.3,0.0,0.0,0.0,,,
2008,60017,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60018,4,221500.0,0.056338028169014,0.0568140720376783,0.0,0.0,8000,0.0,0.0,0.0,0,-0.4285714285714286,0.0,0.0,0.0,,,
2008,60019,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60021,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60022,1,12000.0,0.1428571428571428,0.0455373406193078,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,60025,10,1138900.0,0.0386100386100386,0.079210650407692,0.0,0.0,20000,0.0,0.0,0.0,0,-0.3333333333333333,0.0,0.0,0.0,,,
2008,60026,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60029,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60030,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60031,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60035,3,27000.0,0.1304347826086956,0.0388035491853094,0.0,0.0,6000,0.0,0.0,0.0,0,-0.4,0.0,0.0,0.0,,,
2008,60041,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60044,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60045,1,185000.0,0.1111111111111111,0.3532239802805553,0.0,0.0,2000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,60046,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,60047,1,1.0,0.0238095238095238,1.91370711860774e-06,0.0,0.0,2000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,60048,4,124590.0,0.1290322580645161,0.0286847493324965,0.0,0.0,8000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60050,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60051,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60053,2,302000.0,0.0224719101123595,0.1617525743605105,0.0,0.0,4000,0.0,0.0,0.0,0,-0.6,0.0,0.0,0.0,,,
2008,60056,6,410000.0,0.0292682926829268,0.0902544557298493,0.0,0.0,12000,0.0,0.0,0.0,0,-0.5,0.0,0.0,0.0,,,
2008,60060,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60061,1,60000.0,0.0526315789473684,0.1049694258177656,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60062,15,2615445.0,0.0955414012738853,0.1893850609082549,0.0,0.0,30000,0.0,0.0,0.0,0,-0.1176470588235294,0.0,0.0,0.0,,,
2008,60064,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60067,25,3051762.0,0.3125,0.3087203091490308,0.0,0.0,50000,0.0,0.0,0.0,0,-0.3589743589743589,0.0,0.0,0.0,,,
2008,60068,7,1530000.0,0.0378378378378378,0.0838208178155593,0.0,0.0,14000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60069,4,550000.0,0.1818181818181818,0.3736512040740209,0.0,0.0,8000,0.0,0.0,0.0,0,-0.5555555555555556,0.0,0.0,0.0,,,
2008,60070,1,15000.0,0.0588235294117647,0.0312830427138665,0.0,0.0,2000,0.0,0.0,0.0,0,-0.6666666666666667,0.0,0.0,0.0,,,
2008,60071,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,-1.0,0.0,0.0,0.0,,,
2008,60072,1,480000.0,1.0,1.0,0.0,0.0,2000,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60073,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,,,
2008,60074,1,3500.0,0.0526315789473684,0.0001834124697002,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
2008,60076,20,456100.0,0.1117318435754189,0.0894899619780676,0.0,0.0,40000,0.0,0.0,0.0,0,-0.1666666666666666,0.0,0.0,0.0,,,
2008,60077,1,120000.0,0.0172413793103448,0.0358756402501292,0.0,0.0,2000,0.0,0.0,0.0,0,-0.8,0.0,0.0,0.0,,,
2008,60083,1,59140.0,0.25,0.5273764936686285,0.0,0.0,2000,0.0,0.0,0.0,0,inf,0.0,0.0,0.0,,,
