year,zip_code,residential_permits,residential_construction_cost,residential_permit_ratio,residential_cost_ratio,total_population,median_household_income,housing_units,housing_density,housing_value_per_unit,housing_units_change,housing_density_change,housing_value_per_unit_change
2008,60646,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60647,9,1676000.0,0.2045454545454545,0.1953518839917523,0.0,0.0,13.5,0.0,124148.14814814815,-0.875,0.0,-0.03302736572941667
2008,60648,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60649,3,195000.0,0.25,0.1904947980266692,0.0,0.0,4.5,0.0,43333.333333333336,-0.7692307692307692,0.0,-0.3743984600577478
2008,60651,3,554500.0,0.0535714285714285,0.460589870677661,0.0,0.0,4.5,0.0,123222.22222222222,-0.8,0.0,1.8750382387863138
2008,60652,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60653,1,90000.0,0.1428571428571428,0.0878048780487804,0.0,0.0,1.5,0.0,60000.0,-0.8333333333333334,0.0,-0.3548387096774194
2008,60654,7,1195000.0,0.1842105263157894,0.2000837170364169,0.0,0.0,10.5,0.0,113809.52380952382,-0.6666666666666667,0.0,-0.3827652564158409
2008,60655,1,120000.0,0.1111111111111111,0.1741907388590506,0.0,0.0,1.5,0.0,80000.0,-0.95,0.0,-0.47265299270525274
2008,60656,1,985000.0,0.3333333333333333,0.701067615658363,0.0,0.0,1.5,0.0,656666.6666666666,-0.6666666666666667,0.0,12.617511520737327
2008,60657,11,4988000.0,0.2340425531914893,0.4825204826946079,0.0,0.0,16.5,0.0,302303.0303030303,-0.8070175438596492,0.0,0.18134643851883436
2008,60659,2,300000.0,0.1818181818181818,0.304754164973588,0.0,0.0,3.0,0.0,100000.0,-0.875,0.0,-0.8589027928428441
2008,60660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60661,1,1100000.0,0.0769230769230769,0.2256688002625964,0.0,0.0,1.5,0.0,733333.3333333334,-0.962962962962963,0.0,-0.6908253934535744
2008,60662,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,60665,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,60680,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60706,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60707,2,19000.0,0.0909090909090909,0.0133240298879028,0.0,0.0,3.0,0.0,6333.333333333333,-0.875,0.0,-0.8324149230100926
2008,60712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,60891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,60914,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,60923,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,61820,1,80000000.0,0.5,0.9973445700821564,0.0,0.0,1.5,0.0,53333333.333333336,0.0,0.0,33.78260869565218
2008,62901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2008,63102,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,63127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,66502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,66666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,75039,1,16000000.0,0.5,0.9885696632684584,0.0,0.0,1.5,0.0,10666666.666666666,inf,0.0,0.0
2008,75062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,75063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,75240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,77057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,84703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,85255,1,600000.0,1.0,1.0,0.0,0.0,1.5,0.0,400000.0,inf,0.0,0.26315789473684204
2008,94607,1,800000.0,1.0,1.0,0.0,0.0,1.5,0.0,533333.3333333334,0.0,0.0,0.0
2008,97214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,10022,4,21300.0,0.8,0.0648796832165702,0.0,0.0,6.0,0.0,3550.0,inf,0.0,-0.9999816351208913
2009,19475,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,30043,1,2500.0,0.0588235294117647,0.0412201154163231,0.0,0.0,1.5,0.0,1666.6666666666667,inf,0.0,-0.6875
2009,33312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,33981,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,46304,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,46322,1,15525.0,1.0,1.0,0.0,0.0,1.5,0.0,10350.0,-0.6666666666666667,0.0,-0.5242497293100983
2009,48234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,53122,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,53217,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,53718,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60010,4,433000.0,0.5714285714285714,0.7427101200686106,0.0,0.0,6.0,0.0,72166.66666666667,-0.19999999999999996,0.0,-0.8875908618899273
2009,60013,2,16940.0,1.0,1.0,0.0,0.0,3.0,0.0,5646.666666666667,inf,0.0,-0.606046511627907
2009,60016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60068,1,250000.0,0.3333333333333333,0.3959455178967374,0.0,0.0,1.5,0.0,166666.66666666666,-0.5,0.0,-0.36868686868686873
2009,60074,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60076,2,706500.0,0.1818181818181818,0.876877249596624,0.0,0.0,3.0,0.0,235500.0,1.0,0.0,0.3852941176470588
2009,60077,1,350000.0,0.125,0.6619698330890349,0.0,0.0,1.5,0.0,233333.33333333334,inf,0.0,-0.3187347931873479
2009,60090,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60091,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60101,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60104,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60108,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60120,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60126,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60136,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60148,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60155,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60160,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60173,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60184,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60185,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60187,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60192,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60193,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60201,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60302,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60304,1,150000.0,0.5,0.9493670886075948,0.0,0.0,1.5,0.0,100000.0,inf,0.0,-0.01098901098901095
2009,60406,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60409,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60417,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60423,1,250000.0,0.3333333333333333,0.8510348583877996,0.0,0.0,1.5,0.0,166666.66666666666,inf,0.0,2.048780487804878
2009,60426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60432,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60440,1,20000.0,0.5,0.425531914893617,0.0,0.0,1.5,0.0,13333.333333333334,0.0,0.0,10.764705882352942
2009,60448,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60451,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60453,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60458,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60467,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60473,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60477,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60480,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60487,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60505,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60510,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60515,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60521,1,96100000.0,0.25,0.7469879518072289,0.0,0.0,1.5,0.0,64066666.666666664,0.0,0.0,42.68181818181818
2009,60523,1,2165.0,0.0277777777777777,0.0018549998457736,0.0,0.0,1.5,0.0,1443.3333333333333,0.0,0.0,-0.9949651162790698
2009,60525,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60527,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60532,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60534,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60540,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60543,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60555,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60563,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60602,2,3802200.0,0.074074074074074,0.668352048667251,0.0,0.0,3.0,0.0,1267400.0,-0.7142857142857143,0.0,6.164306864064604
2009,60603,2,689570.0,0.1538461538461538,0.1113578840564778,0.0,0.0,3.0,0.0,229856.66666666666,1.0,0.0,-0.9616905555555556
2009,60604,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60605,4,9540000.0,0.8,0.9714867617107944,0.0,0.0,6.0,0.0,1590000.0,inf,0.0,2.339314489217896
2009,60606,2,200450.0,0.0425531914893617,0.104266635456898,0.0,0.0,3.0,0.0,66816.66666666667,0.0,0.0,-0.9819463208141943
2009,60607,2,16140000.0,0.125,0.9746547493887272,0.0,0.0,3.0,0.0,5380000.0,-0.7777777777777778,0.0,13.944444444444445
2009,60608,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60610,4,711000.0,0.1333333333333333,0.0059889260461552,0.0,0.0,6.0,0.0,118500.0,-0.6666666666666667,0.0,-0.8387925691914688
2009,60611,1,4300000.0,0.1111111111111111,0.6212077434267552,0.0,0.0,1.5,0.0,2866666.6666666665,-0.8888888888888888,0.0,3.459457310548541
2009,60612,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60613,1,500000.0,0.5,0.9803921568627452,0.0,0.0,1.5,0.0,333333.3333333333,-0.75,0.0,-0.5157384987893463
2009,60614,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60615,1,80000.0,0.1428571428571428,0.0362647325475974,0.0,0.0,1.5,0.0,53333.333333333336,-0.5,0.0,-0.6799999999999999
2009,60616,1,100000.0,0.1,0.2331866589248696,0.0,0.0,1.5,0.0,66666.66666666667,-0.9090909090909091,0.0,-0.8281786941580755
2009,60617,1,21000.0,0.1111111111111111,0.1757322175732217,0.0,0.0,1.5,0.0,14000.0,-0.8333333333333334,0.0,-0.8268041237113402
2009,60618,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60620,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60621,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60622,1,200000.0,0.0294117647058823,0.033804237631621,0.0,0.0,1.5,0.0,133333.33333333334,-0.9642857142857143,0.0,-0.13366336633663356
2009,60623,4,84300.0,0.1428571428571428,0.1290765134336036,0.0,0.0,6.0,0.0,14050.0,1.0,0.0,-0.6443037974683544
2009,60624,1,75000.0,0.2,0.46875,0.0,0.0,1.5,0.0,50000.0,0.0,0.0,2.409090909090909
2009,60625,1,100000.0,0.1666666666666666,0.0713673993719668,0.0,0.0,1.5,0.0,66666.66666666667,-0.6666666666666667,0.0,-0.8621956821313734
2009,60626,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60628,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60629,2,2050.0,0.3333333333333333,0.0053869399553278,0.0,0.0,3.0,0.0,683.3333333333334,-0.33333333333333337,0.0,-0.6620879120879121
2009,60630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60631,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60632,1,670000.0,0.1111111111111111,0.8489932460686545,0.0,0.0,1.5,0.0,446666.6666666667,-0.75,0.0,30.400117164616287
2009,60633,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60637,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60638,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60639,1,2600.0,0.1,0.0178167614609744,0.0,0.0,1.5,0.0,1733.3333333333333,-0.75,0.0,-0.9758980301274623
2009,60640,1,30000.0,0.2,0.1304342155034108,0.0,0.0,1.5,0.0,20000.0,-0.6666666666666667,0.0,-0.9991326137239784
2009,60641,2,112000.0,0.1111111111111111,0.3019356230118078,0.0,0.0,3.0,0.0,37333.333333333336,1.0,0.0,1.2399999999999998
2009,60642,2,2.0,0.2857142857142857,6.99158227477282e-08,0.0,0.0,3.0,0.0,0.6666666666666666,inf,0.0,-0.9999807280513918
2009,60643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60646,1,40000.0,0.3333333333333333,0.583941605839416,0.0,0.0,1.5,0.0,26666.666666666668,inf,0.0,-0.8245259603451759
2009,60647,2,245000.0,0.1176470588235294,0.1842216073147257,0.0,0.0,3.0,0.0,81666.66666666667,-0.7777777777777778,0.0,-0.34218377088305485
2009,60649,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60651,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60652,1,1500.0,0.5,0.6666666666666666,0.0,0.0,1.5,0.0,1000.0,inf,0.0,-0.8617511520737327
2009,60653,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60654,1,600000.0,0.2,0.2343749084473013,0.0,0.0,1.5,0.0,400000.0,-0.8571428571428572,0.0,2.514644351464435
2009,60655,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60657,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60660,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60661,1,250000.0,0.1666666666666666,0.1170580228525354,0.0,0.0,1.5,0.0,166666.66666666666,0.0,0.0,-0.7727272727272727
2009,60666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60707,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,60714,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60803,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60804,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,60805,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,62901,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,63062,1,1500.0,1.0,1.0,0.0,0.0,1.5,0.0,1000.0,0.0,0.0,0.0
2009,70130,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,72015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,75039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2009,75063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,80401,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,89146,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,92234,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,97214,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,0,2,15000.01,0.2222222222222222,0.4464154500117704,0.0,0.0,3.0,0.0,5000.003333333333,inf,0.0,-0.8928570714285714
2010,8057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,10022,1,10000.0,1.0,1.0,0.0,0.0,1.5,0.0,6666.666666666667,-0.75,0.0,0.8779342723004695
2010,30043,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2010,33311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,34202,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,46311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,46324,1,120000.0,1.0,1.0,0.0,0.0,1.5,0.0,80000.0,-0.6666666666666667,0.0,-0.3571428571428571
2010,46375,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,46383,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,49546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,53024,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60004,1,8703.5,0.3333333333333333,0.0676244235782243,0.0,0.0,1.5,0.0,5802.333333333333,inf,0.0,-0.8608377644218385
2010,60005,1,100.0,0.1428571428571428,0.0131578947368421,0.0,0.0,1.5,0.0,66.66666666666667,inf,0.0,-0.9964051406488721
2010,60007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60008,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60010,1,375000.0,1.0,1.0,0.0,0.0,1.5,0.0,250000.0,-0.75,0.0,2.4642032332563506
2010,60013,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2010,60015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2010,60016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60018,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60025,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60050,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60053,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60060,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,60068,1,10000.0,0.25,0.0588235294117647,0.0,0.0,1.5,0.0,6666.666666666667,0.0,0.0,-0.96
2010,60069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2010,60076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2010,60077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0
2010,60089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
