zip_code,year,retail_gap,retail_demand,retail_supply,retail_space
60649,2023,586527972.0,586715472.0,187500.0,625.0
60649,2024,586715322.0,586715472.0,150.0,0.5
60649,2025,585687972.0,586715472.0,1027500.0,3425.0
60651,2015,588465516.6,588465516.6,0.0,0.0
60651,2016,615466374.9,637297296.9,21830922.0,72769.74
60651,2017,672890722.1999999,672991597.1999999,100875.0,336.25
60651,2018,722077828.1999999,722259328.1999999,181500.0,605.0
60651,2019,741958008.0,741999258.0,41250.0,137.5
60651,2020,785205795.9,785295795.9,90000.0,300.0
60651,2021,863739978.6,863867478.6,127500.0,425.0
60651,2022,949145648.4,949708148.4,562500.0,1875.0
60651,2023,1012271097.3,1015173598.8,2902501.4999999995,9675.005
60651,2024,1014123598.8,1015173598.8,1050000.0,3500.0
60651,2025,1014423598.8,1015173598.8,750000.0,2500.0
60652,2015,781905081.6,781905081.6,0.0,0.0
60652,2016,837421461.6,837421461.6,0.0,0.0
60652,2017,859788942.0,859916442.0,127500.0,425.0
60652,2018,901298242.5,901300942.5,2700.0,9.0
60652,2019,921536938.1999999,921536938.1999999,0.0,0.0
60652,2020,904292709.6,904292709.6,0.0,0.0
60652,2021,920851840.5,923177853.0,2326012.5,7753.375
60652,2022,966484470.0,966484470.0,0.0,0.0
60652,2023,976320878.6999999,976433378.6999999,112500.0,375.0
60652,2024,976388378.6999999,976433378.6999999,45000.0,150.0
60652,2025,976433378.6999999,976433378.6999999,0.0,0.0
60653,2015,238618622.7,238618622.7,0.0,0.0
60653,2016,243656676.0,243790176.0,133500.0,445.0
60653,2017,271211406.0,271211406.0,0.0,0.0
60653,2018,282249020.4,283614020.4,1365000.0,4550.0
60653,2019,309257196.59999996,309257196.59999996,0.0,0.0
60653,2020,348664636.2,348709636.2,45000.0,150.0
60653,2021,357919414.8,357934414.8,15000.0,50.0
60653,2022,361960375.2,362224051.2,263676.0,878.92
60653,2023,410757156.0,410779656.0,22500.0,75.0
60653,2024,410779656.0,410779656.0,0.0,0.0
60653,2025,410779656.0,410779656.0,0.0,0.0
60654,2015,430945704.0,432703704.0,1758000.0,5860.0
60654,2016,471089443.2,487859443.2,16770000.0,55900.0
60654,2017,565562606.1,569642127.6,4079521.5,13598.405
60654,2018,641816059.5,646948609.5,5132550.0,17108.5
60654,2019,728672947.1999999,735760447.1999999,7087500.0,23625.0
60654,2020,794643903.6,799811403.6,5167500.0,17225.0
60654,2021,827922554.4,833300054.4,5377500.0,17925.0
60654,2022,954858637.5,973829857.5,18971220.0,63237.4
60654,2023,1051439634.9,1055948337.9,4508703.0,15029.01
60654,2024,1027852838.4,1055948337.9,28095499.499999996,93651.665
60654,2025,1054553450.4,1055948337.9,1394887.5,4649.625
60655,2015,744198988.5,744198988.5,0.0,0.0
60655,2016,785508774.6,785508774.6,0.0,0.0
60655,2017,821564798.4,821564798.4,0.0,0.0
60655,2018,842689166.4,843139166.4,450000.0,1500.0
60655,2019,881179379.1,881179379.1,0.0,0.0
60655,2020,826998163.1999999,826998163.1999999,0.0,0.0
60655,2021,907497479.6999999,907631693.6999999,134214.0,447.38
60655,2022,968721600.0,968721600.0,0.0,0.0
60655,2023,951848622.6,954248622.6,2400000.0,8000.0
60655,2024,954248622.6,954248622.6,0.0,0.0
60655,2025,954006807.6,954248622.6,241815.0,806.05
60656,2015,490429202.4,490430402.4,1200.0,4.0
60656,2016,487391520.59999996,487395270.59999996,3750.0,12.5
60656,2017,487837560.0,488767560.0,930000.0,3100.0
60656,2018,506084856.29999995,509651646.29999995,3566790.0,11889.3
60656,2019,544975626.0,545510376.0,534750.0,1782.5
60656,2020,599327472.6,599327472.6,0.0,0.0
60656,2021,644924097.0,645014097.0,90000.0,300.0
60656,2022,725536968.0,726511968.0,975000.0,3250.0
60656,2023,758016900.0,758366400.0,349500.0,1165.0
60656,2024,758328900.0,758366400.0,37500.0,125.0
60656,2025,757691400.0,758366400.0,675000.0,2250.0
60657,2015,1652016385.8,1652018635.8,2250.0,7.5
60657,2016,1773355048.5,1773355048.5,0.0,0.0
60657,2017,1856369077.2,1865609077.2,9240000.0,30800.0
60657,2018,1939183752.0,1939634802.0,451050.0,1503.5
60657,2019,2025985720.1999998,2025985720.1999998,0.0,0.0
60657,2020,1998681113.3999999,2003057717.3999999,4376604.0,14588.68
60657,2021,2116954392.3,2130008892.3,13054500.0,43515.0
60657,2022,2242869052.7999997,2251689052.7999997,8820000.0,29400.0
60657,2023,2285516610.0,2330998110.0,45481500.0,151605.0
60657,2024,2307568471.5,2330998110.0,23429638.5,78098.795
60657,2025,2309193096.0,2330998110.0,21805014.0,72683.38
60659,2015,552368611.1999999,552368611.1999999,0.0,0.0
60659,2016,602788609.5,602788609.5,0.0,0.0
60659,2017,613351460.4,613351460.4,0.0,0.0
60659,2018,633059113.1999999,633059113.1999999,0.0,0.0
60659,2019,669730099.5,669730099.5,0.0,0.0
60659,2020,720870990.3,720870990.3,0.0,0.0
60659,2021,748326039.9,748776039.9,450000.0,1500.0
60659,2022,820876032.6,820906032.6,30000.0,100.0
60659,2023,882561379.1999999,882583879.1999999,22500.0,75.0
60659,2024,880783879.1999999,882583879.1999999,1800000.0,6000.0
60659,2025,882133879.1999999,882583879.1999999,450000.0,1500.0
60660,2015,505876568.4,505876568.4,0.0,0.0
60660,2016,545103918.0,545103918.0,0.0,0.0
60660,2017,572596216.8,573496216.8,900000.0,3000.0
60660,2018,638783796.6,638783796.6,0.0,0.0
60660,2019,680365520.4,680365520.4,0.0,0.0
60660,2020,722524744.5,722524744.5,0.0,0.0
60660,2021,756316344.0,756743844.0,427500.0,1425.0
60660,2022,818385126.0,818385126.0,0.0,0.0
60660,2023,840953800.5,849091950.0,8138149.5,27127.165
60660,2024,849091950.0,849091950.0,0.0,0.0
60660,2025,826329835.5,849091950.0,22762114.5,75873.715
60661,2015,255255825.0,263273325.0,8017500.0,26725.0
60661,2016,285416504.09999996,285416504.09999996,0.0,0.0
60661,2017,303047957.4,304623497.4,1575540.0,5251.8
60661,2018,57693447.0,319354161.0,261660714.0,872202.38
60661,2019,160555500.0,372744000.0,212188500.0,707295.0
60661,2020,402635373.0,403700373.0,1065000.0,3550.0
60661,2021,461203379.7,461953379.7,750000.0,2500.0
60661,2022,427145617.2,482675617.2,55530000.0,185100.0
60661,2023,476796958.8,479633338.8,2836380.0,9454.6
60661,2024,477912838.8,479633338.8,1720500.0,5735.0
60661,2025,472806774.3,479633338.8,6826564.5,22755.215
60707,2015,0.0,705312103.5,0.0,0.0
60707,2016,0.0,723628608.9,0.0,0.0
60707,2017,0.0,720968850.0,0.0,0.0
60707,2018,0.0,742774657.8,0.0,0.0
60707,2019,0.0,797884132.1999999,0.0,0.0
60707,2020,0.0,824789658.0,0.0,0.0
60707,2021,0.0,848032461.0,0.0,0.0
60707,2022,0.0,935468950.5,0.0,0.0
60707,2023,0.0,1015218948.5999999,0.0,0.0
60707,2024,0.0,1015218948.5999999,0.0,0.0
60707,2025,0.0,1015218948.5999999,0.0,0.0
60827,2015,0.0,267238095.29999998,0.0,0.0
60827,2016,0.0,264858950.39999998,0.0,0.0
60827,2017,0.0,268430054.39999998,0.0,0.0
60827,2018,0.0,273944837.4,0.0,0.0
60827,2019,0.0,276248072.09999996,0.0,0.0
60827,2020,0.0,296396731.8,0.0,0.0
60827,2021,0.0,255946203.0,0.0,0.0
60827,2022,0.0,274546269.0,0.0,0.0
60827,2023,0.0,281083732.8,0.0,0.0
60827,2024,0.0,281083732.8,0.0,0.0
60827,2025,0.0,281083732.8,0.0,0.0
