zip_code,year,total_population_x,median_household_income_x,median_home_value_x,labor_force_x,total_housing_units,occupied_housing_units,vacant_housing_units,housing_units,retail_deficit,other_permit_id,other_reported_cost,total_permits_x,total_construction_cost_x,total_population_y,median_household_income_y,median_home_value_y,labor_force_y,commercial_permits,Other_x,residential_permits,retail_permits,commercial_construction_cost,Other_y,residential_construction_cost,retail_construction_cost,total_permits_y,total_construction_cost_y,total_licenses,unique_businesses,active_licenses,residential_permit_ratio,commercial_permit_ratio,retail_permit_ratio,residential_cost_ratio,commercial_cost_ratio,retail_cost_ratio
60609,2020,60551.0,40324.0,194500.0,30022.0,25332.0,21967.0,13782.0,24220.4,732497557.1999999,21.0,6365645.399999999,21.0,6365645.399999999,60551.0,40324.0,194500.0,30022.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60609,2021,61861.0,43048.0,207500.0,30838.0,25819.0,22402.0,13949.0,24744.4,798897698.4,6.0,1614262.59,6.0,1614262.59,61861.0,43048.0,207500.0,30838.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60609,2022,63241.0,47209.0,228800.0,31742.0,25940.0,22973.0,13870.0,25296.4,895663310.6999999,12.0,2729000.0,12.0,2729000.0,63241.0,47209.0,228800.0,31742.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60609,2023,64268.0,54142.0,251600.0,32510.0,26122.0,23174.0,13533.0,25707.2,1043879416.8,16.0,1273001.0,16.0,1273001.0,64268.0,54142.0,251600.0,32510.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,407.0,373.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0
60609,2015,62010.0,32284.0,160800.0,29493.0,24345.0,19284.0,11401.0,24804.0,600579252.0,5.0,134000.0,5.0,134000.0,62010.0,32284.0,160800.0,29493.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2016,38438.0,77094.0,431300.0,25826.0,26118.0,23208.0,14353.0,15375.2,889001751.6,3.0,685000.0,3.0,685000.0,38438.0,77094.0,431300.0,25826.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2017,39345.0,81576.0,416100.0,26923.0,26818.0,23301.0,14649.0,15738.0,962882316.0,8.0,2971031.0,8.0,2971031.0,39345.0,81576.0,416100.0,26923.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2018,39019.0,86803.0,430600.0,27005.0,27353.0,23269.0,14008.0,15607.6,1016089877.0999999,2.0,99875.0,2.0,99875.0,39019.0,86803.0,430600.0,27005.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2019,40548.0,92130.0,451900.0,27879.0,27727.0,23708.0,14387.0,16219.2,1120706172.0,9.0,8960500.0,9.0,8960500.0,40548.0,92130.0,451900.0,27879.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2020,40954.0,95994.0,458100.0,28528.0,28405.0,24277.0,14907.0,16381.6,1179401482.8,4.0,172000.0,4.0,172000.0,40954.0,95994.0,458100.0,28528.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2021,42422.0,99246.0,465000.0,28885.0,28912.0,24654.0,15187.0,16968.8,1263064143.6,8.0,2169736.0,8.0,2169736.0,42422.0,99246.0,465000.0,28885.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2022,42904.0,106277.0,503100.0,29534.0,29476.0,25622.0,16015.0,17161.6,1367912522.3999999,23.0,7542878.0,23.0,7542878.0,42904.0,106277.0,503100.0,29534.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60610,2023,45282.0,105649.0,543000.0,31747.0,30091.0,27145.0,17844.0,18112.8,1435199405.3999999,24.0,4405625.0,24.0,4405625.0,45282.0,105649.0,543000.0,31747.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,228.0,142.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
60610,2015,39598.0,75892.0,399700.0,26159.0,25969.0,22937.0,14312.0,15839.2,901551424.8,4.0,22601.0,4.0,22601.0,39598.0,75892.0,399700.0,26159.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2016,31563.0,92545.0,476300.0,20478.0,25489.0,20267.0,11098.0,12625.2,876299350.5,7.0,827299.0,7.0,827299.0,31563.0,92545.0,476300.0,20478.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2017,32198.0,96040.0,477300.0,20433.0,25865.0,20487.0,10952.0,12879.2,927688776.0,18.0,113469550.0,18.0,113469550.0,32198.0,96040.0,477300.0,20433.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2018,32426.0,103522.0,552700.0,21219.0,26356.0,20726.0,11107.0,12970.4,1007041311.5999999,36.0,95058645.0,36.0,95058645.0,32426.0,103522.0,552700.0,21219.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2019,33224.0,106906.0,549400.0,21846.0,26714.0,21018.0,11205.0,13289.6,1065553483.1999999,35.0,39685132.0,35.0,39685132.0,33224.0,106906.0,549400.0,21846.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2020,33937.0,108413.0,574300.0,22790.0,27044.0,21714.0,11841.0,13574.8,1103763594.3,26.0,9113405.0,26.0,9113405.0,33937.0,108413.0,574300.0,22790.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2021,34562.0,117344.0,586100.0,23518.0,27711.0,22394.0,12051.0,13824.8,1216692998.3999999,24.0,50564817.0,24.0,50564817.0,34562.0,117344.0,586100.0,23518.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2022,35247.0,126812.0,655500.0,24158.0,28021.0,23054.0,13038.0,14098.8,1340922769.2,21.0,92184526.0,21.0,92184526.0,35247.0,126812.0,655500.0,24158.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60611,2023,36036.0,124621.0,608200.0,25203.0,28239.0,23564.0,13345.0,14414.4,1347252706.8,35.0,60177308.0,35.0,60177308.0,36036.0,124621.0,608200.0,25203.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,380.0,249.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0
60611,2015,31165.0,87280.0,492200.0,20196.0,25212.0,20102.0,10912.0,12466.0,816024360.0,3.0,610000.0,3.0,610000.0,31165.0,87280.0,492200.0,20196.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2016,35559.0,37137.0,242600.0,17080.0,15403.0,13300.0,9958.0,14223.6,396166374.9,54.0,556400.0,54.0,556400.0,35559.0,37137.0,242600.0,17080.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2017,35332.0,38756.0,245500.0,16967.0,15254.0,13200.0,9680.0,14132.8,410798097.59999996,49.0,344000.0,49.0,344000.0,35332.0,38756.0,245500.0,16967.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2018,34311.0,41300.0,269800.0,16759.0,15355.0,13142.0,9505.0,13724.4,425113290.0,51.0,3693215.0,51.0,3693215.0,34311.0,41300.0,269800.0,16759.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2019,33735.0,43545.0,287100.0,16825.0,15563.0,13236.0,9562.0,13494.0,440697172.5,57.0,1828200.0,57.0,1828200.0,33735.0,43545.0,287100.0,16825.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2020,32240.0,44538.0,294400.0,16760.0,15536.0,13200.0,9430.0,12896.0,430771536.0,60.0,1559141.0,60.0,1559141.0,32240.0,44538.0,294400.0,16760.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2021,33908.0,52126.0,299100.0,17326.0,16206.0,13766.0,9264.0,13563.2,530246522.4,110.0,2085002.0,110.0,2085002.0,33908.0,52126.0,299100.0,17326.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2022,34459.0,58858.0,342700.0,17971.0,16475.0,14255.0,9651.0,13783.6,608456346.6,84.0,4638005.0,84.0,4638005.0,34459.0,58858.0,342700.0,17971.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60612,2023,34699.0,60457.0,331600.0,18784.0,16763.0,14934.0,10333.0,13879.6,629339232.9,126.0,2046500.0,126.0,2046500.0,34699.0,60457.0,331600.0,18784.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,219.0,189.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0
60612,2015,36531.0,35888.0,242200.0,17255.0,15559.0,13508.0,9882.0,14612.4,393307358.4,51.0,444100.0,51.0,444100.0,36531.0,35888.0,242200.0,17255.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2016,49519.0,73810.0,314500.0,35934.0,29186.0,26096.0,16007.0,19807.6,1096499217.0,4.0,656026.0,4.0,656026.0,49519.0,73810.0,314500.0,35934.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2017,50553.0,79565.0,324700.0,36816.0,29490.0,26251.0,15873.0,20221.2,1206674833.5,6.0,30170250.0,6.0,30170250.0,50553.0,79565.0,324700.0,36816.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2018,50113.0,82321.0,332200.0,36738.0,29658.0,26449.0,16044.0,20045.2,1237605681.8999999,4.0,2060000.0,4.0,2060000.0,50113.0,82321.0,332200.0,36738.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2019,50761.0,84318.0,342800.0,36979.0,29884.0,27072.0,16209.0,20304.4,1284019799.3999999,2.0,470000.0,2.0,470000.0,50761.0,84318.0,342800.0,36979.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2020,51399.0,84463.0,341900.0,37587.0,29855.0,27281.0,16611.0,20559.6,1302394121.1,4.0,1152450.0,4.0,1152450.0,51399.0,84463.0,341900.0,37587.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2021,53282.0,88267.0,361100.0,39118.0,30832.0,28334.0,17359.0,21312.8,1410912688.2,3.0,1100700.0,3.0,1100700.0,53282.0,88267.0,361100.0,39118.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2022,51961.0,92238.0,399300.0,38229.0,31010.0,28437.0,17805.0,20784.4,1437833615.3999999,14.0,5049501.0,14.0,5049501.0,51961.0,92238.0,399300.0,38229.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60613,2023,51334.0,91351.0,397800.0,37590.0,31263.0,28784.0,17967.0,20533.6,1406823670.2,6.0,1465124.0,6.0,1465124.0,51334.0,91351.0,397800.0,37590.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,228.0,173.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0
60613,2015,49389.0,72126.0,307000.0,36523.0,29038.0,26168.0,16159.0,19755.6,1068669304.1999999,4.0,1000500.0,4.0,1000500.0,49389.0,72126.0,307000.0,36523.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2016,69817.0,94640.0,518600.0,47789.0,36619.0,33696.0,19423.0,27926.8,1982244264.0,15.0,3227008.0,15.0,3227008.0,69817.0,94640.0,518600.0,47789.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2017,70225.0,100116.0,545400.0,47830.0,36553.0,33591.0,19234.0,28090.0,2109193830.0,15.0,601598.0,15.0,601598.0,70225.0,100116.0,545400.0,47830.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2018,71308.0,107461.0,593000.0,48772.0,36451.0,33584.0,18615.0,28523.2,2298848696.4,16.0,2174008.0,16.0,2174008.0,71308.0,107461.0,593000.0,48772.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2019,71954.0,117138.0,629900.0,48971.0,36375.0,33602.0,18514.0,28781.6,2528564295.6,18.0,9423006.0,18.0,9423006.0,71954.0,117138.0,629900.0,48971.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2020,72391.0,117251.0,662300.0,48114.0,36150.0,33402.0,18292.0,28956.4,2546375142.2999997,25.0,71241854.0,25.0,71241854.0,72391.0,117251.0,662300.0,48114.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2021,72119.0,123610.0,665800.0,47594.0,37153.0,33922.0,18567.0,28847.6,2674388877.0,27.0,28654743.0,27.0,28654743.0,72119.0,123610.0,665800.0,47594.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2022,71701.0,135364.0,730300.0,47897.0,37640.0,34068.0,18678.0,28680.4,2911720249.2,45.0,28097090.0,45.0,28097090.0,71701.0,135364.0,730300.0,47897.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60614,2023,70444.0,139561.0,730700.0,47061.0,38089.0,34603.0,18989.0,28177.6,2949370525.2,25.0,85004508.0,25.0,85004508.0,70444.0,139561.0,730700.0,47061.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,370.0,285.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0
60614,2015,69423.0,92714.0,498600.0,47474.0,36625.0,33705.0,19357.0,27769.2,1930945206.6,16.0,570999.0,16.0,570999.0,69423.0,92714.0,498600.0,47474.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2016,40257.0,40587.0,221100.0,21008.0,23418.0,20281.0,14409.0,16102.8,490173257.7,4.0,204500.0,4.0,204500.0,40257.0,40587.0,221100.0,21008.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2017,40595.0,41679.0,217900.0,21598.0,23522.0,20470.0,14420.0,16238.0,507587701.5,7.0,377200.0,7.0,377200.0,40595.0,41679.0,217900.0,21598.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2018,41563.0,44111.0,238500.0,22965.0,24009.0,21122.0,14805.0,16625.2,550015647.9,2.0,2310765.0,2.0,2310765.0,41563.0,44111.0,238500.0,22965.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2019,40590.0,45077.0,231700.0,22764.0,24195.0,21444.0,14910.0,16236.0,548902629.0,8.0,598550.0,8.0,598550.0,40590.0,45077.0,231700.0,22764.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2020,41198.0,44658.0,261700.0,23235.0,24210.0,21613.0,15109.0,16479.2,551946085.1999999,3.0,100002.0,3.0,100002.0,41198.0,44658.0,261700.0,23235.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2021,41767.0,51179.0,272400.0,24379.0,24424.0,21709.0,15122.0,16706.8,641277987.9,5.0,2605000.0,5.0,2605000.0,41767.0,51179.0,272400.0,24379.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2022,42780.0,56518.0,306400.0,24623.0,24950.0,22490.0,15438.0,17112.0,725352012.0,8.0,1335601.0,8.0,1335601.0,42780.0,56518.0,306400.0,24623.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60615,2023,42752.0,62105.0,305200.0,24624.0,24997.0,22430.0,15284.0,17100.8,796533888.0,16.0,5665000.0,16.0,5665000.0,42752.0,62105.0,305200.0,24624.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,108.0,88.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0
60615,2015,41210.0,41108.0,231700.0,21560.0,23459.0,19995.0,14197.0,16484.0,508218204.0,3.0,600500.0,3.0,600500.0,41210.0,41108.0,231700.0,21560.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2016,52580.0,42776.0,292100.0,28541.0,25577.0,23203.0,15296.0,21032.0,674748624.0,3.0,166340.0,3.0,166340.0,52580.0,42776.0,292100.0,28541.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2017,53331.0,46340.0,294400.0,29258.0,26451.0,23924.0,15572.0,21332.4,741407562.0,10.0,871703.0,10.0,871703.0,53331.0,46340.0,294400.0,29258.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2018,54464.0,45997.0,316000.0,29621.0,26685.0,24417.0,15631.0,21785.6,751554182.4,7.0,239800.0,7.0,239800.0,54464.0,45997.0,316000.0,29621.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2019,54197.0,52162.0,327900.0,29795.0,26362.0,24569.0,15350.0,21678.8,848107174.1999999,2.0,809800.0,2.0,809800.0,54197.0,52162.0,327900.0,29795.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2020,52557.0,61843.0,343900.0,29487.0,26166.0,24470.0,15237.0,21022.8,975084765.3,9.0,933000.0,9.0,933000.0,52557.0,61843.0,343900.0,29487.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2021,53085.0,65489.0,351700.0,30048.0,26357.0,24622.0,15112.0,21234.0,1042945069.5,7.0,7499451.0,7.0,7499451.0,53085.0,65489.0,351700.0,30048.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2022,52707.0,72326.0,391100.0,30026.0,26173.0,24744.0,15355.0,21082.8,1143625944.6,29.0,12499180.0,29.0,12499180.0,52707.0,72326.0,391100.0,30026.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60616,2023,54456.0,77841.0,387300.0,31321.0,26912.0,25360.0,15384.0,21782.4,1271672848.8,23.0,61435701.0,23.0,61435701.0,54456.0,77841.0,387300.0,31321.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,285.0,223.0,285.0,0.0,0.0,0.0,0.0,0.0,0.0
60616,2015,52214.0,42594.0,285600.0,28577.0,25337.0,22344.0,14696.0,20885.6,667200934.8,8.0,1558000.0,8.0,1558000.0,52214.0,42594.0,285600.0,28577.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2016,80002.0,37254.0,124800.0,37254.0,33917.0,27752.0,11601.0,32000.8,894118352.4,11.0,1312890.0,11.0,1312890.0,80002.0,37254.0,124800.0,37254.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2017,81227.0,38417.0,127300.0,37506.0,34103.0,27837.0,11870.0,32490.8,936149297.6999999,9.0,121000.0,9.0,121000.0,81227.0,38417.0,127300.0,37506.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2018,82534.0,40265.0,131500.0,37679.0,34284.0,28188.0,12228.0,33013.6,996969453.0,6.0,1568000.0,6.0,1568000.0,82534.0,40265.0,131500.0,37679.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2019,83553.0,41125.0,133500.0,37844.0,34492.0,28792.0,12943.0,33421.2,1030835137.5,8.0,183200.0,8.0,183200.0,83553.0,41125.0,133500.0,37844.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2020,82101.0,43642.0,137100.0,37538.0,34832.0,29173.0,12722.0,32840.4,1074915552.6,6.0,799000.0,6.0,799000.0,82101.0,43642.0,137100.0,37538.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2021,84193.0,46156.0,144600.0,38830.0,35572.0,30141.0,13147.0,33677.2,1165803632.3999999,7.0,337700.0,7.0,337700.0,84193.0,46156.0,144600.0,38830.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2022,83188.0,51203.0,160800.0,39032.0,35403.0,30306.0,12930.0,33275.2,1277842549.2,15.0,1147966.36,15.0,1147966.36,83188.0,51203.0,160800.0,39032.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60617,2023,79284.0,51237.0,168200.0,36507.0,35031.0,30248.0,13251.0,31713.6,1218682292.3999999,18.0,471100.0,18.0,471100.0,79284.0,51237.0,168200.0,36507.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,201.0,181.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
60617,2015,82213.0,37796.0,126900.0,37736.0,33716.0,27700.0,11606.0,32885.2,932196764.4,9.0,283388.0,9.0,283388.0,82213.0,37796.0,126900.0,37736.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2016,95632.0,62102.0,335600.0,55568.0,39507.0,35533.0,20193.0,38252.8,1781681539.2,19.0,1881720.0,19.0,1881720.0,95632.0,62102.0,335600.0,55568.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2017,95218.0,66246.0,355600.0,55715.0,39725.0,35275.0,19613.0,38087.2,1892343488.3999999,16.0,9450250.0,16.0,9450250.0,95218.0,66246.0,355600.0,55715.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2018,94395.0,73810.0,386400.0,56232.0,39992.0,35091.0,18687.0,37758.0,2090188485.0,18.0,1417850.0,18.0,1417850.0,94395.0,73810.0,386400.0,56232.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2019,94907.0,78704.0,407400.0,57263.0,39969.0,35358.0,18510.0,37962.8,2240868158.4,13.0,457450.0,13.0,457450.0,94907.0,78704.0,407400.0,57263.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2020,94646.0,85443.0,434300.0,58249.0,40079.0,35951.0,18219.0,37858.4,2426051453.4,7.0,418400.0,7.0,418400.0,94646.0,85443.0,434300.0,58249.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2021,95078.0,91650.0,452000.0,58940.0,40987.0,36855.0,18256.0,38031.2,2614169610.0,22.0,1974413.0,22.0,1974413.0,95078.0,91650.0,452000.0,58940.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2022,92235.0,100976.0,502700.0,58062.0,40692.0,37060.0,18344.0,36894.0,2794056408.0,33.0,2876202.0,33.0,2876202.0,92235.0,100976.0,502700.0,58062.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60618,2023,91896.0,101558.0,538300.0,57375.0,41053.0,37745.0,19384.0,36758.4,2799832190.4,36.0,21829302.0,36.0,21829302.0,91896.0,101558.0,538300.0,57375.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,425.0,352.0,425.0,0.0,0.0,0.0,0.0,0.0,0.0
60618,2015,97324.0,57500.0,320600.0,55998.0,39537.0,35430.0,20008.0,38929.6,1678839000.0,10.0,1028650.0,10.0,1028650.0,97324.0,57500.0,320600.0,55998.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60619,2016,62822.0,32024.0,145700.0,29207.0,32375.0,25789.0,15141.0,25128.8,603543518.4,4.0,40000.0,4.0,40000.0,62822.0,32024.0,145700.0,29207.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
60619,2017,62992.0,32558.0,151900.0,29573.0,32565.0,26056.0,15215.0,25196.8,615268060.8,1.0,2500.0,1.0,2500.0,62992.0,32558.0,151900.0,29573.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0
