feature,importance
residential_permits,0.9967227108449073
total_permits,0.0009983064532326305
total_population_change,0.0007603087250929905
total_population,0.00039942419342519844
unemployment_rate,0.0003754708999383732
median_household_income,0.00021783370397370343
median_household_income_change,0.00018683294088619098
gdp,0.00017023092791612236
per_capita_income,0.00016888131062742755
